JUnit version 4.13.2
2024-11-14 03:47:31,224 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher_ESTest
2024-11-14 03:47:33,434 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$Values
2024-11-14 03:47:33,434 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Values
2024-11-14 03:47:33,434 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$KeySet
2024-11-14 03:47:33,434 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$KeySet'.
2024-11-14 03:47:33,435 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$KeySet
2024-11-14 03:47:33,435 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$KeySet
2024-11-14 03:47:33,435 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$KeySet
2024-11-14 03:47:33,435 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryIterator
2024-11-14 03:47:33,435 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryIterator'.
2024-11-14 03:47:33,435 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryIterator
2024-11-14 03:47:33,435 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryIterator
2024-11-14 03:47:33,435 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$HashIterator
2024-11-14 03:47:33,435 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$HashIterator'.
2024-11-14 03:47:33,435 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$HashIterator
2024-11-14 03:47:33,435 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$HashIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$HashIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteThroughEntry
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteThroughEntry'.
2024-11-14 03:47:33,436 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WriteThroughEntry
2024-11-14 03:47:33,436 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WriteThroughEntry
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteThroughEntry
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$ValueIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$ValueIterator'.
2024-11-14 03:47:33,436 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$ValueIterator
2024-11-14 03:47:33,436 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$ValueIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$ValueIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$KeyIterator
2024-11-14 03:47:33,436 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$KeyIterator'.
2024-11-14 03:47:33,436 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$KeyIterator
2024-11-14 03:47:33,437 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$KeyIterator
2024-11-14 03:47:33,437 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$KeyIterator
2024-11-14 03:47:33,437 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$AccessQueue
2024-11-14 03:47:33,437 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$AccessQueue'.
2024-11-14 03:47:33,437 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$AccessQueue
2024-11-14 03:47:33,437 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$AccessQueue
2024-11-14 03:47:33,437 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$AccessQueue
2024-11-14 03:47:33,437 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteQueue
2024-11-14 03:47:33,437 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteQueue'.
2024-11-14 03:47:33,438 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WriteQueue
2024-11-14 03:47:33,438 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WriteQueue
2024-11-14 03:47:33,438 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WriteQueue
2024-11-14 03:47:33,438 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$ComputingValueReference
2024-11-14 03:47:33,438 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$ComputingValueReference'.
2024-11-14 03:47:33,438 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$ComputingValueReference
2024-11-14 03:47:33,438 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$ComputingValueReference
2024-11-14 03:47:33,438 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$LoadingValueReference
2024-11-14 03:47:33,438 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$LoadingValueReference'.
2024-11-14 03:47:33,438 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$LoadingValueReference
2024-11-14 03:47:33,439 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$LoadingValueReference
2024-11-14 03:47:33,439 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$LoadingValueReference
2024-11-14 03:47:33,440 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$ComputingValueReference
2024-11-14 03:47:33,440 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedStrongValueReference
2024-11-14 03:47:33,440 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedStrongValueReference'.
2024-11-14 03:47:33,440 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeightedStrongValueReference
2024-11-14 03:47:33,440 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeightedStrongValueReference
2024-11-14 03:47:33,440 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongValueReference
2024-11-14 03:47:33,440 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongValueReference'.
2024-11-14 03:47:33,441 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongValueReference
2024-11-14 03:47:33,441 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongValueReference
2024-11-14 03:47:33,441 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongValueReference
2024-11-14 03:47:33,441 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedStrongValueReference
2024-11-14 03:47:33,441 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedSoftValueReference
2024-11-14 03:47:33,441 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedSoftValueReference'.
2024-11-14 03:47:33,441 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeightedSoftValueReference
2024-11-14 03:47:33,442 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeightedSoftValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$SoftValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$SoftValueReference'.
2024-11-14 03:47:33,442 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$SoftValueReference
2024-11-14 03:47:33,442 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$SoftValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$SoftValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedSoftValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedWeakValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedWeakValueReference'.
2024-11-14 03:47:33,442 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeightedWeakValueReference
2024-11-14 03:47:33,442 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeightedWeakValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakValueReference
2024-11-14 03:47:33,442 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakValueReference'.
2024-11-14 03:47:33,442 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakValueReference
2024-11-14 03:47:33,443 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakValueReference
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakValueReference
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeightedWeakValueReference
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakAccessWriteEntry
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakAccessWriteEntry'.
2024-11-14 03:47:33,443 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakAccessWriteEntry
2024-11-14 03:47:33,443 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakAccessWriteEntry
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakEntry
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakEntry'.
2024-11-14 03:47:33,443 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakEntry
2024-11-14 03:47:33,443 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakEntry
2024-11-14 03:47:33,443 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakAccessWriteEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakWriteEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakWriteEntry'.
2024-11-14 03:47:33,444 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakWriteEntry
2024-11-14 03:47:33,444 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakWriteEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakWriteEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakAccessEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakAccessEntry'.
2024-11-14 03:47:33,444 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakAccessEntry
2024-11-14 03:47:33,444 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$WeakAccessEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$WeakAccessEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongAccessWriteEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongAccessWriteEntry'.
2024-11-14 03:47:33,444 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongAccessWriteEntry
2024-11-14 03:47:33,444 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongAccessWriteEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongEntry
2024-11-14 03:47:33,444 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongEntry'.
2024-11-14 03:47:33,444 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongEntry
2024-11-14 03:47:33,445 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$AbstractReferenceEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$AbstractReferenceEntry'.
2024-11-14 03:47:33,445 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$AbstractReferenceEntry
2024-11-14 03:47:33,445 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$AbstractReferenceEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$AbstractReferenceEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongAccessWriteEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongWriteEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongWriteEntry'.
2024-11-14 03:47:33,445 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongWriteEntry
2024-11-14 03:47:33,445 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongWriteEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongWriteEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongAccessEntry
2024-11-14 03:47:33,445 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongAccessEntry'.
2024-11-14 03:47:33,445 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongAccessEntry
2024-11-14 03:47:33,446 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$StrongAccessEntry
2024-11-14 03:47:33,446 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$StrongAccessEntry
2024-11-14 03:47:33,446 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$NullEntry
2024-11-14 03:47:33,446 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$NullEntry'.
2024-11-14 03:47:33,446 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$NullEntry
2024-11-14 03:47:33,446 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$NullEntry
2024-11-14 03:47:33,446 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$NullEntry
2024-11-14 03:47:33,446 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory
2024-11-14 03:47:33,446 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory'.
2024-11-14 03:47:33,446 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryFactory
2024-11-14 03:47:33,446 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryFactory
2024-11-14 03:47:33,447 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory
2024-11-14 03:47:33,447 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$1
2024-11-14 03:47:33,447 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$1'.
2024-11-14 03:47:33,447 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$Strength$1
2024-11-14 03:47:33,447 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$1
2024-11-14 03:47:33,447 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$2
2024-11-14 03:47:33,447 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$2'.
2024-11-14 03:47:33,447 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$Strength$2
2024-11-14 03:47:33,448 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$2
2024-11-14 03:47:33,449 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$3
2024-11-14 03:47:33,449 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$3'.
2024-11-14 03:47:33,449 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$Strength$3
2024-11-14 03:47:33,450 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength$3
2024-11-14 03:47:33,451 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilder$OneWeigher
2024-11-14 03:47:33,451 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilder$OneWeigher'.
2024-11-14 03:47:33,451 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/CacheBuilder$OneWeigher
2024-11-14 03:47:33,451 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/CacheBuilder$OneWeigher
2024-11-14 03:47:33,451 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilder$OneWeigher
2024-11-14 03:47:33,452 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilder$NullListener
2024-11-14 03:47:33,452 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilder$NullListener'.
2024-11-14 03:47:33,452 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/CacheBuilder$NullListener
2024-11-14 03:47:33,452 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/CacheBuilder$NullListener
2024-11-14 03:47:33,453 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilder$NullListener
2024-11-14 03:47:33,453 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.RemovalNotification
2024-11-14 03:47:33,453 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.RemovalNotification'.
2024-11-14 03:47:33,453 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/RemovalNotification
2024-11-14 03:47:33,453 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/cache/RemovalNotification
2024-11-14 03:47:33,454 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.RemovalNotification
2024-11-14 03:47:33,454 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$1
2024-11-14 03:47:33,454 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$1'.
2024-11-14 03:47:33,455 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryFactory$1
2024-11-14 03:47:33,455 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$1
2024-11-14 03:47:33,455 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$2
2024-11-14 03:47:33,455 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$2'.
2024-11-14 03:47:33,455 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryFactory$2
2024-11-14 03:47:33,456 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$2
2024-11-14 03:47:33,456 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$3
2024-11-14 03:47:33,456 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$3'.
2024-11-14 03:47:33,456 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/cache/LocalCache$EntryFactory$3
2024-11-14 03:47:33,456 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$EntryFactory$3
