org/springframework/data/mongodb/ReactiveMongoDatabaseUtils	doGetSession	(Lorg/springframework/transaction/reactive/TransactionSynchronizationManager;Lorg/springframework/data/mongodb/ReactiveMongoDatabaseFactory;Lorg/springframework/data/mongodb/SessionSynchronization;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::operations|Lorg/springframework/data/mongodb/core/EntityOperations;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations$Entity::toMappedDocument(Lorg/springframework/data/mongodb/core/convert/MongoWriter;)Lorg/springframework/data/mongodb/core/MappedDocument;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations::forEntity(Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/EntityOperations$Entity;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getDocument()Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeCallBeforeSave(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeEmitEvent(Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;)Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/mapping/event/BeforeSaveEvent::<init>(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::flatMap(Ljava/util/function/Function;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$50	(Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Lorg/bson/Document;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity::populateIdIfNecessary(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$50	(Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Lorg/bson/Document;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeCallAfterSave(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$50	(Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Lorg/bson/Document;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeEmitEvent(Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;)Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$50	(Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Lorg/bson/Document;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/mapping/event/AfterSaveEvent::<init>(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$51	(Ljava/lang/String;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Lorg/bson/Document;Ljava/lang/String;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$51	(Ljava/lang/String;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$51	(Ljava/lang/String;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::saveDocument(Ljava/lang/String;Lorg/bson/Document;Ljava/lang/Class;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$51	(Ljava/lang/String;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::flatMap(Ljava/util/function/Function;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::mongoConverter|Lorg/springframework/data/mongodb/core/convert/MongoConverter;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::operations|Lorg/springframework/data/mongodb/core/EntityOperations;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Ljava/lang/String;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity::toMappedDocument(Lorg/springframework/data/mongodb/core/convert/MongoWriter;)Lorg/springframework/data/mongodb/core/MappedDocument;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations::forEntity(Ljava/lang/Object;Lorg/springframework/core/convert/ConversionService;)Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getDocument()Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeCallBeforeSave(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeEmitEvent(Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;)Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverter::getConversionService()Lorg/springframework/core/convert/ConversionService;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/mapping/event/BeforeSaveEvent::<init>(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::flatMap(Ljava/util/function/Function;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$57	(Lorg/springframework/data/mongodb/core/MappedDocument;)Z	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::isIdPresent(Ljava/lang/Class;)Z
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$58	(Lorg/springframework/data/mongodb/core/MappedDocument;)Lorg/bson/types/ObjectId;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getId(Ljava/lang/Class;)Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$60	(Lorg/springframework/data/mongodb/core/QueryOperations$UpdateContext;Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Lorg/bson/Document;Lorg/bson/Document;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/core/QueryOperations$UpdateContext::applyShardKey(Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Lorg/bson/Document;Lorg/bson/Document;)Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$61	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/QueryOperations$UpdateContext;Ljava/lang/Class;Lorg/bson/Document;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	com/mongodb/reactivestreams/client/MongoCollection::replaceOne(Lorg/bson/conversions/Bson;Ljava/lang/Object;Lcom/mongodb/client/model/ReplaceOptions;)Lorg/reactivestreams/Publisher;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$61	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/QueryOperations$UpdateContext;Ljava/lang/Class;Lorg/bson/Document;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	org/springframework/data/mongodb/core/QueryOperations$UpdateContext::getReplaceOptions(Ljava/lang/Class;)Lcom/mongodb/client/model/ReplaceOptions;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$62	(Lorg/springframework/data/mongodb/core/MappedDocument;Ljava/lang/Object;)Ljava/lang/Object;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getId()Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$65	(Lorg/springframework/data/mongodb/core/QueryOperations$UpdateContext;Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Lorg/bson/Document;Lorg/bson/Document;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/core/QueryOperations$UpdateContext::applyShardKey(Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Lorg/bson/Document;Lorg/bson/Document;)Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$66	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lorg/bson/Document;Lcom/mongodb/client/model/ReplaceOptions;Lorg/bson/Document;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	com/mongodb/reactivestreams/client/MongoCollection::replaceOne(Lorg/bson/conversions/Bson;Ljava/lang/Object;Lcom/mongodb/client/model/ReplaceOptions;)Lorg/reactivestreams/Publisher;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$66	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lorg/bson/Document;Lcom/mongodb/client/model/ReplaceOptions;Lorg/bson/Document;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::from(Lorg/reactivestreams/Publisher;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$70	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lcom/mongodb/client/model/DeleteOptions;Ljava/util/List;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	com/mongodb/reactivestreams/client/MongoCollection::deleteMany(Lorg/bson/conversions/Bson;Lcom/mongodb/client/model/DeleteOptions;)Lorg/reactivestreams/Publisher;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$70	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lcom/mongodb/client/model/DeleteOptions;Ljava/util/List;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getIdIn(Ljava/util/Collection;)Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$75	(Ljava/lang/Class;Lcom/mongodb/client/model/changestream/ChangeStreamDocument;)Lorg/springframework/data/mongodb/core/ChangeStreamEvent;	INVOKE_STATIC	org/springframework/data/mongodb/core/ChangeStreamEvent::<init>(Lcom/mongodb/client/model/changestream/ChangeStreamDocument;Ljava/lang/Class;Lorg/springframework/data/mongodb/core/convert/MongoConverter;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$75	(Ljava/lang/Class;Lcom/mongodb/client/model/changestream/ChangeStreamDocument;)Lorg/springframework/data/mongodb/core/ChangeStreamEvent;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::getConverter()Lorg/springframework/data/mongodb/core/convert/MongoConverter;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$77	(Lorg/springframework/data/mongodb/core/query/Collation;Lorg/springframework/data/mongodb/core/query/Collation;)V	CONSTANT	 type: class java.lang.String; value: Both Query and MapReduceOptions define a collation. Please provide the collation only via one of the two.
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$77	(Lorg/springframework/data/mongodb/core/query/Collation;Lorg/springframework/data/mongodb/core/query/Collation;)V	INVOKE_STATIC	java/lang/IllegalArgumentException::<init>(Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$null$80	(Ljava/util/List;Lcom/mongodb/client/result/DeleteResult;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	reactor/core/publisher/Flux::fromIterable(Ljava/lang/Iterable;)Lreactor/core/publisher/Flux;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$1	lambda$null$0	(Ljava/util/function/Consumer;Lcom/mongodb/reactivestreams/client/ClientSession;Lreactor/core/publisher/SignalType;)V	INVOKE_STATIC	java/util/function/Consumer::accept(Ljava/lang/Object;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate$2	lambda$null$0	(Lorg/springframework/data/mongodb/core/ReactiveSessionCallback;Lcom/mongodb/reactivestreams/client/ClientSession;)Lorg/reactivestreams/Publisher;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate$2::this$0|Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$2	lambda$null$0	(Lorg/springframework/data/mongodb/core/ReactiveSessionCallback;Lcom/mongodb/reactivestreams/client/ClientSession;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::access$000(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Lorg/springframework/data/mongodb/core/ReactiveSessionCallback;Lcom/mongodb/reactivestreams/client/ClientSession;)Lreactor/core/publisher/Flux;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$2	lambda$null$1	(Lcom/mongodb/reactivestreams/client/ClientSession;Ljava/lang/Throwable;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	com/mongodb/reactivestreams/client/ClientSession::abortTransaction()Lorg/reactivestreams/Publisher;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$2	lambda$null$2	(Ljava/util/function/Consumer;Lcom/mongodb/reactivestreams/client/ClientSession;Lreactor/core/publisher/SignalType;)V	INVOKE_STATIC	java/util/function/Consumer::accept(Ljava/lang/Object;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate$FindAndModifyCallback	convertToFindOneAndUpdateOptions	(Lorg/springframework/data/mongodb/core/FindAndModifyOptions;Lorg/bson/Document;Lorg/bson/Document;Ljava/util/List;)Lcom/mongodb/client/model/FindOneAndUpdateOptions;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$FindAndModifyCallback	doInCollection	(Lcom/mongodb/reactivestreams/client/MongoCollection;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$FindAndRemoveCallback	doInCollection	(Lcom/mongodb/reactivestreams/client/MongoCollection;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/ReactiveMongoTemplate$QueryFindPublisherPreparer	prepare	(Lcom/mongodb/reactivestreams/client/FindPublisher;)Lcom/mongodb/reactivestreams/client/FindPublisher;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/aggregation/AbstractAggregationExpression	unpack	(Ljava/lang/Object;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Ljava/lang/Object;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/aggregation/AggregationUpdate	toString	()Ljava/lang/String;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/aggregation/DocumentEnhancingOperation	toDocument	(Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/aggregation/MergeOperation$UniqueMergeId	toDocument	(Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/aggregation/ProjectionOperation	inheritsFields	()Z	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/convert/GeoConverters	<clinit>	()V	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/convert/MappingMongoConverter	isConstructorArgument	(Lorg/springframework/data/mapping/PersistentEntity;)Ljava/util/function/Predicate;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/convert/MappingMongoConverter	isIdentifier	(Lorg/springframework/data/mapping/PersistentEntity;)Ljava/util/function/Predicate;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/convert/MappingMongoConverter	readAssociation	(Lorg/springframework/data/mapping/Association;Lorg/springframework/data/mapping/PersistentPropertyAccessor;Lorg/springframework/data/mongodb/core/convert/DocumentAccessor;Lorg/springframework/data/mongodb/core/convert/DbRefProxyHandler;Lorg/springframework/data/mongodb/core/convert/DbRefResolverCallback;Lorg/springframework/data/mongodb/core/convert/MappingMongoConverter$ConversionContext;Lorg/springframework/data/mapping/model/SpELExpressionEvaluator;)V	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/convert/MappingMongoConverter$AssociationAwareMongoDbPropertyValueProvider	getPropertyValue	(Lorg/springframework/data/mongodb/core/mapping/MongoPersistentProperty;)Ljava/lang/Object;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/convert/ObjectPath	push	(Ljava/lang/Object;Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/convert/ObjectPath;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/messaging/DefaultMessageListenerContainer	lambda$null$2	(Lorg/springframework/data/mongodb/core/messaging/SubscriptionRequest;Ljava/lang/Throwable;)V	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::accept()Ljava/util/function/Consumer;
org/springframework/data/mongodb/core/messaging/DefaultMessageListenerContainer	lambda$null$2	(Lorg/springframework/data/mongodb/core/messaging/SubscriptionRequest;Ljava/lang/Throwable;)V	INVOKE_STATIC	java/util/Optional::ifPresent(Ljava/util/function/Consumer;)V
org/springframework/data/mongodb/core/messaging/DefaultMessageListenerContainer	lambda$null$2	(Lorg/springframework/data/mongodb/core/messaging/SubscriptionRequest;Ljava/lang/Throwable;)V	INVOKE_STATIC	org/springframework/data/mongodb/core/messaging/DefaultMessageListenerContainer::lookup(Lorg/springframework/data/mongodb/core/messaging/SubscriptionRequest;)Ljava/util/Optional;
org/springframework/data/mongodb/core/messaging/DefaultMessageListenerContainer	start	()V	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/query/Collation	lambda$null$10	(Lorg/bson/Document;Ljava/lang/String;)V	CONSTANT	 type: class java.lang.String; value: version
org/springframework/data/mongodb/core/query/Collation	lambda$null$10	(Lorg/bson/Document;Ljava/lang/String;)V	INVOKE_STATIC	org/bson/Document::append(Ljava/lang/String;Ljava/lang/Object;)Lorg/bson/Document;
org/springframework/data/mongodb/core/query/Collation	lambda$null$12	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$CaseFirst;)V	INVOKE_STATIC	com/mongodb/client/model/Collation$Builder::collationCaseFirst(Lcom/mongodb/client/model/CollationCaseFirst;)Lcom/mongodb/client/model/Collation$Builder;
org/springframework/data/mongodb/core/query/Collation	lambda$null$12	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$CaseFirst;)V	INVOKE_STATIC	com/mongodb/client/model/CollationCaseFirst::fromString(Ljava/lang/String;)Lcom/mongodb/client/model/CollationCaseFirst;
org/springframework/data/mongodb/core/query/Collation	lambda$null$12	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$CaseFirst;)V	INVOKE_STATIC	org/springframework/data/mongodb/core/query/Collation$CaseFirst::access$200(Lorg/springframework/data/mongodb/core/query/Collation$CaseFirst;)Ljava/lang/String;
org/springframework/data/mongodb/core/query/Collation	lambda$null$13	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$ComparisonLevel;)V	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::accept(Lcom/mongodb/client/model/Collation$Builder;)Ljava/util/function/Consumer;
org/springframework/data/mongodb/core/query/Collation	lambda$null$13	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$ComparisonLevel;)V	INVOKE_STATIC	com/mongodb/client/model/Collation$Builder::collationStrength(Lcom/mongodb/client/model/CollationStrength;)Lcom/mongodb/client/model/Collation$Builder;
org/springframework/data/mongodb/core/query/Collation	lambda$null$13	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$ComparisonLevel;)V	INVOKE_STATIC	com/mongodb/client/model/CollationStrength::fromInt(I)Lcom/mongodb/client/model/CollationStrength;
org/springframework/data/mongodb/core/query/Collation	lambda$null$13	(Lcom/mongodb/client/model/Collation$Builder;Lorg/springframework/data/mongodb/core/query/Collation$ComparisonLevel;)V	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
